0 50 319.2
0 60 19706.0
0 70 51225.6
0 80 145817.6
0 90 322671.4
0 100 541009.0
0 110 783546.2
1 50 601.8
1 60 3901.2
1 70 30048.8
1 80 114416.2
1 90 285100.6
1 100 509315.2
1 110 757571.2
2 50 89.0
2 60 3920.8
2 70 36790.6
2 80 127474.6
2 90 267424.6
2 100 467046.6
2 110 753380.6
3 50 148.2
3 60 2408.2
3 70 24448.2
3 80 130287.0
3 90 271681.2
3 100 475260.4
3 110 699789.2
4 50 179.6
4 60 5329.0
4 70 36823.8
4 80 103293.6
4 90 255148.8
4 100 443200.6
4 110 641749.4
5 50 331.8
5 60 4473.8
5 70 36895.0
5 80 99727.4
5 90 225384.2
5 100 380603.6
5 110 671167.0
6 50 299.8
6 60 7822.4
6 70 25888.4
6 80 73731.8
6 90 236201.4
6 100 445242.8
6 110 704094.6
7 50 574.6
7 60 4277.0
7 70 18572.8
7 80 99636.6
7 90 248158.2
7 100 480462.2
7 110 742124.4
8 50 216.0
8 60 1780.6
8 70 24963.4
8 80 100054.4
8 90 291164.8
8 100 479379.6
8 110 731177.8
9 50 356.8
9 60 3312.2
9 70 19545.6
9 80 120103.0
9 90 261448.2
9 100 474984.4
9 110 771112.2
