0 50 525721.2
0 60 618163.2
0 70 752698.4
0 80 796830.0
0 90 980321.2
0 100 1069039.6
0 110 1172546.8
1 50 524661.2
1 60 606176.8
1 70 739336.4
1 80 806515.4
1 90 1015774.8
1 100 1046801.2
1 110 1147021.6
2 50 499273.6
2 60 612937.4
2 70 767399.0
2 80 855914.2
2 90 1032813.6
2 100 1048301.8
2 110 1167759.6
3 50 531525.6
3 60 605794.0
3 70 732443.2
3 80 836999.0
3 90 1021561.6
3 100 1053427.0
3 110 1133809.6
4 50 501991.4
4 60 646138.4
4 70 797320.4
4 80 797187.4
4 90 955958.6
4 100 1016003.0
4 110 1092116.6
5 50 532629.6
5 60 620281.2
5 70 730176.6
5 80 809589.2
5 90 939409.4
5 100 1066955.6
5 110 1192437.6
6 50 554382.0
6 60 602156.6
6 70 731196.8
6 80 777702.8
6 90 939741.8
6 100 1068703.2
6 110 1111255.0
7 50 506713.6
7 60 603074.6
7 70 714533.4
7 80 797916.4
7 90 959986.4
7 100 1018300.0
7 110 1121286.0
8 50 506916.4
8 60 610764.8
8 70 720932.6
8 80 822801.0
8 90 997325.4
8 100 1024018.0
8 110 1126216.4
9 50 526254.2
9 60 597261.0
9 70 737249.2
9 80 808810.0
9 90 1027881.6
9 100 1027606.4
9 110 1166075.0
