0 50 16433039137.3
0 60 19770722963.7
0 70 23076993664.6
0 80 26359211680.4
0 90 29871080923.0
0 100 33213600854.2
0 110 36464657362.9
1 50 16836213443.2
1 60 19897128992.0
1 70 23017194988.8
1 80 26532310308.8
1 90 30182454462.4
1 100 33865066606.4
1 110 37221438644.8
2 50 16261699776.0
2 60 20342662782.4
2 70 24314717224.0
2 80 27234287499.2
2 90 30416309617.6
2 100 33761827827.2
2 110 37427990329.6
3 50 17546347128.0
3 60 20124181755.2
3 70 23555107465.6
3 80 27787463774.4
3 90 30456343244.8
3 100 33126051961.6
3 110 35974071704.0
4 50 16479333253.9
4 60 20680124401.4
4 70 23827777083.7
4 80 26040104637.8
4 90 29397249710.3
4 100 32900025208.4
4 110 35815550099.5
5 50 17266161584.0
5 60 20125652126.6
5 70 22762850849.6
5 80 26354777918.4
5 90 29351702848.0
5 100 32370198726.4
5 110 36283352620.8
6 50 16982565836.8
6 60 19612934051.2
6 70 23074853641.6
6 80 25815910560.0
6 90 29465672004.8
6 100 33205883040.0
6 110 36543807321.6
7 50 16156214142.4
7 60 19758520718.4
7 70 22509988305.6
7 80 26305022529.6
7 90 29816776835.2
7 100 33556931396.8
7 110 37203728987.2
8 50 16369333572.8
8 60 19401081527.4
8 70 23007040837.9
8 80 26528566999.8
8 90 30559608788.1
8 100 33647254358.4
8 110 37040147412.8
9 50 16590225882.3
9 60 19533967231.5
9 70 23315901903.8
9 80 27018548836.7
9 90 30117981205.1
9 100 33702506519.1
9 110 37044180426.1
