0 50 520068.0
0 60 625873.0
0 70 733459.6
0 80 845506.0
0 90 959944.2
0 100 1060544.4
0 110 1161456.8
1 50 526327.0
1 60 648189.0
1 70 772085.8
1 80 838035.8
1 90 941375.4
1 100 1045824.8
1 110 1148181.0
2 50 520741.0
2 60 633602.4
2 70 732866.8
2 80 862274.6
2 90 946622.2
2 100 1059437.4
2 110 1191557.6
3 50 556567.6
3 60 621614.8
3 70 745429.2
3 80 859288.4
3 90 941553.0
3 100 1022619.6
3 110 1104289.2
4 50 524395.6
4 60 668764.4
4 70 737989.4
4 80 807983.0
4 90 929340.8
4 100 1056576.6
4 110 1077510.8
5 50 533713.6
5 60 623805.8
5 70 732468.4
5 80 785875.8
5 90 926721.6
5 100 1006879.4
5 110 1102695.6
6 50 533095.6
6 60 601473.6
6 70 688385.4
6 80 784204.4
6 90 885936.2
6 100 1051578.8
6 110 1210394.2
7 50 501352.8
7 60 605463.2
7 70 722554.4
7 80 802122.8
7 90 939291.6
7 100 1112663.4
7 110 1198976.0
8 50 494286.6
8 60 601034.8
8 70 700654.8
8 80 908707.6
8 90 1030190.4
8 100 1069260.8
8 110 1156594.4
9 50 507500.4
9 60 573012.0
9 70 748097.6
9 80 896895.2
9 90 916846.2
9 100 1035857.0
9 110 1074809.6
