0 50 16433947289.7
0 60 19768957057.0
0 70 23082524751.4
0 80 26379506651.6
0 90 29874376183.5
0 100 33217375373.6
0 110 36466907910.7
1 50 16832461736.0
1 60 19893643494.0
1 70 23023077024.0
1 80 26525521539.2
1 90 30173110566.0
1 100 33849036792.0
1 110 37221568137.6
2 50 16258324846.0
2 60 20345045874.0
2 70 24301018284.0
2 80 27214836384.0
2 90 30418953544.0
2 100 33754659888.0
2 110 37427886048.0
3 50 17547859818.0
3 60 20121649402.0
3 70 23564694136.0
3 80 27803807256.0
3 90 30465716994.0
3 100 33145230092.0
3 110 35976317052.8
4 50 16488410157.9
4 60 20682552425.6
4 70 23816779164.8
4 80 26029219738.6
4 90 29390640701.3
4 100 32902202871.1
4 110 35814391192.8
5 50 17264582868.0
5 60 20120205294.0
5 70 22765152660.0
5 80 26355760342.4
5 90 29360293638.0
5 100 32354515832.0
5 110 36289711944.0
6 50 16986578682.0
6 60 19617879966.0
6 70 23078231570.0
6 80 25813750769.6
6 90 29462743096.0
6 100 33218027112.0
6 110 36549612916.8
7 50 16155816822.0
7 60 19765836398.0
7 70 22512380122.0
7 80 26305131852.8
7 90 29815967656.0
7 100 33538182938.0
7 110 37194288707.2
8 50 16367274208.0
8 60 19395244143.5
8 70 23005663429.7
8 80 26530485238.4
8 90 30567790534.0
8 100 33667614038.0
8 110 37034907985.9
9 50 16595257008.6
9 60 19535035817.5
9 70 23322141462.9
9 80 27045192616.5
9 90 30115369335.3
9 100 33695420997.0
9 110 37036515946.0
