50 0 9.39308092736
50 1 10.1556975521
50 2 8.70503443325
50 3 8.48421701162
50 4 9.10517781078
50 5 8.87872704868
50 6 9.71401821984
50 7 8.67716526577
50 8 9.08527714195
60 0 8.68480880385
60 1 8.63725791507
60 2 8.82925087996
60 3 7.76899342393
60 4 7.87861800537
60 5 8.36920496763
60 6 8.26649765183
60 7 7.9821339185
60 8 7.97457417771
70 0 8.991315596
70 1 7.40026975294
70 2 8.18508507765
70 3 7.55849558314
70 4 8.8198545254
70 5 8.04906304115
70 6 8.29415969059
70 7 8.92705200293
70 8 8.89146650595
80 0 5.74524391826
80 1 5.03658202475
80 2 5.24092025083
80 3 5.82282193147
80 4 5.88013920527
80 5 6.42063884464
80 6 6.11459170617
80 7 5.76885069899
80 8 5.19927825387
90 0 3.73846974114
90 1 3.88865975527
90 2 3.90010503937
90 3 4.04781532148
90 4 4.08597701862
90 5 4.02662234847
90 6 3.81326639315
90 7 3.84443189962
90 8 3.91523904506
100 0 2.07941432467
100 1 2.01812174526
100 2 2.06679218082
100 3 2.07426482156
100 4 2.31522064369
100 5 2.16160945843
100 6 1.8162706278
100 7 2.02291051135
100 8 1.91312400801
110 0 1.55643285621
110 1 1.54123262591
110 2 1.82593701017
110 3 1.79754067982
110 4 1.84987854021
110 5 1.85254030783
110 6 1.63093601876
110 7 1.55207980375
110 8 1.93382838532
