0 50 16433194807.1
0 60 19572947412.5
0 70 22559944934.7
0 80 24900226522.4
0 90 26654454413.4
0 100 27826869643.7
0 110 28648278161.1
1 50 16830557172.8
1 60 19854125152.0
1 70 22701878796.8
1 80 25356780052.8
1 90 27274224051.2
1 100 28630467392.0
1 110 29364615126.4
2 50 16260553507.2
2 60 20300613720.0
2 70 23927069360.0
2 80 25882870793.6
2 90 27577941113.6
2 100 28835165241.6
2 110 29495705760.0
3 50 17544677440.0
3 60 20097685212.8
3 70 23274262153.6
3 80 26388515230.4
3 90 27592429236.8
3 100 28158338110.4
3 110 28689586273.6
4 50 16477124713.7
4 60 20614286629.8
4 70 23434763957.7
4 80 24938628290.1
4 90 26736321590.4
4 100 28251879462.9
4 110 29075211506.9
5 50 17261172790.4
5 60 20078334740.6
5 70 22362440008.0
5 80 25298571534.4
5 90 26978967118.4
5 100 28356694312.0
5 110 29065437801.6
6 50 16980109254.4
6 60 19524591358.4
6 70 22795596644.8
6 80 25044047259.2
6 90 26948914132.8
6 100 28448854233.6
6 110 29176966744.0
7 50 16149503108.8
7 60 19708501491.2
7 70 22312081056.0
7 80 25229712168.0
7 90 27191399300.8
7 100 28469631888.0
7 110 29341797851.2
8 50 16366668611.2
8 60 19383278274.5
8 70 22729847919.0
8 80 25461504190.5
8 90 27459742568.9
8 100 28617035521.6
8 110 29262278313.6
9 50 16586167178.7
9 60 19495443320.9
9 70 23107584323.2
9 80 25724429451.8
9 90 27407777467.0
9 100 28676003628.4
9 110 28912038884.1
