0 50 16431535713.3
0 60 19542583515.8
0 70 22797232937.4
0 80 25193128345.0
0 90 26807770781.1
0 100 27828718396.9
0 110 28480140266.0
1 50 16829551198.0
1 60 19859911370.0
1 70 22807796880.0
1 80 25516066587.2
1 90 27406215372.0
1 100 28390598996.0
1 110 28835614881.6
2 50 16257365544.0
2 60 20320573328.0
2 70 24062888486.0
2 80 25949619344.0
2 90 27249130970.0
2 100 28237312038.0
2 110 28781872464.0
3 50 17546361148.0
3 60 20088372320.0
3 70 23334093662.0
3 80 26482216048.0
3 90 27291472408.0
3 100 27698737958.0
3 110 28048031131.2
4 50 16483935210.8
4 60 20645566795.2
4 70 23501847322.7
4 80 25023156055.1
4 90 26502367216.8
4 100 27551984519.5
4 110 28265250923.5
5 50 17262908262.0
5 60 20075067592.0
5 70 22561561290.0
5 80 25260898203.2
5 90 26699686892.0
5 100 27546826636.0
5 110 28004000289.6
6 50 16981610364.0
6 60 19587479938.0
6 70 22859836584.0
6 80 25000380038.4
6 90 26492887112.0
6 100 27414685454.0
6 110 28224781920.0
7 50 16153403610.0
7 60 19718051388.0
7 70 22336784368.0
7 80 24852020587.2
7 90 26589373606.0
7 100 27904373026.0
7 110 28346492704.0
8 50 16365357058.0
8 60 19370055045.3
8 70 22465213491.7
8 80 25211925524.8
8 90 27210837620.0
8 100 27711600946.0
8 110 28332315212.6
9 50 16592122426.7
9 60 19496450681.4
9 70 22837072287.2
9 80 25784549655.1
9 90 26750080100.4
9 100 27728995800.2
9 110 28334169597.2
