0 50 524376.4
0 60 631833.6
0 70 690569.2
0 80 833523.6
0 90 914396.4
0 100 1028814.2
0 110 1060730.0
1 50 510870.4
1 60 617727.2
1 70 704753.2
1 80 825250.6
1 90 932747.6
1 100 1022892.0
1 110 1056932.2
2 50 497511.8
2 60 652913.8
2 70 694185.6
2 80 854437.6
2 90 882593.4
2 100 1024874.2
2 110 1110190.2
3 50 522807.4
3 60 609830.4
3 70 688696.6
3 80 832090.2
3 90 892690.8
3 100 1016743.8
3 110 1044974.8
4 50 499689.0
4 60 629694.4
4 70 705458.4
4 80 827413.2
4 90 882473.8
4 100 1000522.2
4 110 1025503.0
5 50 519671.0
5 60 628691.4
5 70 709773.2
5 80 800657.0
5 90 857648.0
5 100 1004311.6
5 110 1033096.8
6 50 522359.6
6 60 629956.2
6 70 675153.8
6 80 785221.8
6 90 865157.4
6 100 1033159.2
6 110 1029360.8
7 50 535526.8
7 60 605603.6
7 70 677064.8
7 80 797895.0
7 90 869116.8
7 100 1078878.2
7 110 1042346.4
8 50 506423.8
8 60 601647.4
8 70 682404.4
8 80 827851.4
8 90 886606.0
8 100 1014916.8
8 110 1043162.2
9 50 506013.2
9 60 598547.2
9 70 688098.8
9 80 816584.0
9 90 871840.6
9 100 1009497.0
9 110 1052713.4
