0 50 2071663.75
0 60 2484073.5
0 70 2901966.5
0 80 3345521.0
0 90 3765394.25
0 100 4156485.25
0 110 4578143.4
1 50 2040444.25
1 60 2417717.5
1 70 2804177.75
1 80 3215164.2
1 90 3639996.75
1 100 4087398.25
1 110 4483066.2
2 50 1977253.0
2 60 2445899.75
2 70 2916580.0
2 80 3275082.6
2 90 3674237.5
2 100 4083839.0
2 110 4559136.4
3 50 2105631.75
3 60 2427180.0
3 70 2842740.0
3 80 3386144.6
3 90 3745635.25
3 100 4104735.5
3 110 4453082.0
4 50 1992570.75
4 60 2512404.25
4 70 2926806.75
4 80 3231820.4
4 90 3638035.5
4 100 4023123.25
4 110 4366661.0
5 50 2091246.5
5 60 2484428.25
5 70 2828668.0
5 80 3218051.0
5 90 3577199.5
5 100 3952304.0
5 110 4418717.2
6 50 2086972.25
6 60 2429728.0
6 70 2811859.75
6 80 3154270.2
6 90 3586373.25
6 100 4057584.25
6 110 4464039.2
7 50 2018906.25
7 60 2410254.0
7 70 2752776.5
7 80 3213526.6
7 90 3646536.75
7 100 4075169.5
7 110 4480780.8
8 50 2016178.25
8 60 2378167.5
8 70 2806069.25
8 80 3239739.4
8 90 3702987.0
8 100 4058759.25
8 110 4461128.2
9 50 2009958.5
9 60 2379625.75
9 70 2854417.75
9 80 3284613.0
9 90 3638132.75
9 100 4043994.75
9 110 4489856.6
