0 50 496432.0
0 60 603920.5
0 70 695719.5
0 80 785917.8
0 90 897387.2
0 100 996223.2
0 110 1089004.8
1 50 500124.5
1 60 588271.0
1 70 691422.0
1 80 802287.8
1 90 900195.0
1 100 1025605.6
1 110 1116709.4
2 50 486417.5
2 60 604698.5
2 70 729795.5
2 80 830557.8
2 90 915603.4
2 100 1006403.6
2 110 1108635.2
3 50 510948.0
3 60 696848.0
3 70 686279.0
3 80 838576.6
3 90 983819.4
3 100 1074544.0
3 110 1105018.8
4 50 496037.0
4 60 617331.5
4 70 723023.0
4 80 793121.2
4 90 901751.4
4 100 1026853.4
4 110 1078442.6
5 50 512906.5
5 60 618190.0
5 70 693572.5
5 80 837531.2
5 90 892176.2
5 100 971812.8
5 110 1086361.6
6 50 520362.0
6 60 603783.0
6 70 702055.0
6 80 811255.6
6 90 888405.6
6 100 1031739.2
6 110 1096563.8
7 50 547507.0
7 60 601924.0
7 70 688095.0
7 80 793560.0
7 90 920468.6
7 100 1019733.2
7 110 1097458.8
8 50 501075.0
8 60 592005.5
8 70 702338.0
8 80 802126.4
8 90 958739.2
8 100 1013022.4
8 110 1128585.0
9 50 498394.5
9 60 589399.0
9 70 702807.5
9 80 818445.0
9 90 924851.4
9 100 1023905.2
9 110 1118029.0
