0 50 16427485029.4
0 60 19717113367.2
0 70 22826393482.8
0 80 25686073949.6
0 90 28149443852.6
0 100 29743848960.4
0 110 30505144827.4
1 50 16833071804.0
1 60 19866513124.0
1 70 22948414348.0
1 80 26270875209.6
1 90 29226949830.4
1 100 31301410780.8
1 110 31894120072.0
2 50 16250131224.0
2 60 20375102848.0
2 70 24246740272.0
2 80 26915598718.4
2 90 29328219900.8
2 100 31135908009.6
2 110 31721337457.6
3 50 17548808304.0
3 60 20099899068.0
3 70 23483143756.0
3 80 27365717113.6
3 90 29426063686.4
3 100 30714070539.2
3 110 31407299369.6
4 50 16481303708.3
4 60 20669487748.2
4 70 23771784687.3
4 80 25853630974.7
4 90 28661937782.2
4 100 30932413377.0
4 110 31598316220.3
5 50 17262991756.0
5 60 20100449580.0
5 70 22711347096.0
5 80 26137696056.0
5 90 28653417412.8
5 100 30581001184.0
5 110 31784264548.8
6 50 16991007328.0
6 60 19622462044.0
6 70 23012752348.0
6 80 25650338764.8
6 90 28697982040.0
6 100 31072046136.0
6 110 31783766472.0
7 50 16149724640.0
7 60 19755892272.0
7 70 22490640720.0
7 80 26052366617.6
7 90 29124873553.6
7 100 31322496832.0
7 110 32175057432.0
8 50 16369285860.0
8 60 19384379488.0
8 70 22965560760.0
8 80 26363648192.8
8 90 29612377780.2
8 100 31596608730.0
8 110 32172267422.2
9 50 16606905864.0
9 60 19542158949.0
9 70 23276890361.7
9 80 26743551693.9
9 90 29478858668.9
9 100 31614118920.5
9 110 31781251808.2
