0 50 2075701.2
0 60 2479036.4
0 70 2896013.2
0 80 3323391.8
0 90 3775249.2
0 100 4173061.2
0 110 4565454.6
1 50 2040892.2
1 60 2418244.2
1 70 2803401.2
1 80 3216218.0
1 90 3641027.8
1 100 4089013.8
1 110 4483350.0
2 50 1977444.0
2 60 2445691.8
2 70 2917952.6
2 80 3276376.2
2 90 3673925.8
2 100 4084847.6
2 110 4558505.4
3 50 2105669.8
3 60 2427321.0
3 70 2841770.6
3 80 3384995.4
3 90 3745022.0
3 100 4102548.6
3 110 4452845.6
4 50 1992528.2
4 60 2511520.6
4 70 2927815.0
4 80 3232739.4
4 90 3638193.2
4 100 4023301.0
4 110 4367120.8
5 50 2091435.2
5 60 2485518.2
5 70 2828624.6
5 80 3218168.4
5 90 3576358.6
5 100 3953943.0
5 110 4418273.0
6 50 2086522.6
6 60 2429288.6
6 70 2811628.2
6 80 3154275.8
6 90 3586963.4
6 100 4056029.8
6 110 4463145.6
7 50 2018804.2
7 60 2409613.2
7 70 2752415.8
7 80 3213351.4
7 90 3646362.8
7 100 4076425.0
7 110 4481760.8
8 50 2016395.8
8 60 2378693.8
8 70 2806591.2
8 80 3240497.6
8 90 3703691.2
8 100 4057560.2
8 110 4461235.2
9 50 2009764.6
9 60 2379473.6
9 70 2854162.0
9 80 3281748.8
9 90 3637957.6
9 100 4044367.8
9 110 4490316.2
