0 50 16432118909.6
0 60 19777506244.5
0 70 23073665701.7
0 80 26355348240.0
0 90 29867603466.5
0 100 33234573676.2
0 110 36457006849.2
1 50 16830798350.4
1 60 19890509960.0
1 70 23023354811.2
1 80 26504187670.4
1 90 30170912315.2
1 100 33840517876.8
1 110 37220803124.8
2 50 16261255000.0
2 60 20351131356.8
2 70 24306337545.6
2 80 27275518363.2
2 90 30419580192.0
2 100 33756731451.2
2 110 37433973988.8
3 50 17546630097.6
3 60 20122163281.6
3 70 23573865208.0
3 80 27781082659.2
3 90 30464376692.8
3 100 33147353604.8
3 110 35975587886.4
4 50 16489152297.1
4 60 20678258099.7
4 70 23804672535.5
4 80 26027309512.9
4 90 29386956828.8
4 100 32903674220.2
4 110 35807693583.2
5 50 17262482465.6
5 60 20124488620.8
5 70 22765949843.2
5 80 26367622966.4
5 90 29361863441.6
5 100 32352736907.2
5 110 36300828076.8
6 50 16987770505.6
6 60 19617511854.4
6 70 23078392408.0
6 80 25816274017.6
6 90 29464899761.6
6 100 33220690897.6
6 110 36540828214.4
7 50 16154974601.6
7 60 19759550848.0
7 70 22505446828.8
7 80 26306370358.4
7 90 29815683752.0
7 100 33526088211.2
7 110 37187771220.8
8 50 16367600515.2
8 60 19399070265.2
8 70 23019199619.2
8 80 26528395424.3
8 90 30566017969.6
8 100 33675290552.0
8 110 37059113091.2
9 50 16592465468.2
9 60 19536380862.3
9 70 23307259169.9
9 80 27004624096.3
9 90 30109956325.3
9 100 33695316937.5
9 110 37010674301.7
