0 50 426.2
0 60 9921.0
0 70 103143.8
0 80 168595.8
0 90 292685.0
0 100 526322.0
0 110 854246.0
1 50 658.6
1 60 6610.8
1 70 102024.6
1 80 174646.4
1 90 271873.0
1 100 502197.4
1 110 831092.2
2 50 455.2
2 60 8384.2
2 70 104755.6
2 80 175095.4
2 90 307415.2
2 100 523445.8
2 110 864005.0
3 50 812.0
3 60 8572.6
3 70 100383.0
3 80 193214.8
3 90 336851.4
3 100 522998.0
3 110 784723.0
4 50 315.8
4 60 9146.4
4 70 113343.6
4 80 151692.4
4 90 263719.6
4 100 470151.0
4 110 728960.8
5 50 471.4
5 60 5520.4
5 70 97531.8
5 80 145668.4
5 90 240419.0
5 100 426096.6
5 110 778290.8
6 50 288.2
6 60 4060.8
6 70 90445.0
6 80 126555.4
6 90 241623.6
6 100 484071.0
6 110 812223.6
7 50 521.0
7 60 5948.8
7 70 73687.2
7 80 139303.0
7 90 261872.4
7 100 469146.8
7 110 815755.0
8 50 378.4
8 60 3426.0
8 70 82136.4
8 80 145562.2
8 90 310964.6
8 100 470142.6
8 110 794798.0
9 50 243.6
9 60 3594.6
9 70 95092.4
9 80 143935.6
9 90 278587.0
9 100 486708.8
9 110 851648.8
